"BehaviorSpace results (NetLogo 6.2.0)"
"thunderRidge2D.nlogo"
"experiment"
"08/29/2021 16:51:54:160 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","densidad","[step]","num-árboles"
"5293","36","1","357"
"5294","36","1","84"
"5295","36","1","34"
"5296","36","1","328"
"5297","36","1","300"
"5298","36","1","356"
"5299","36","1","377"
"5301","36","1","109"
"5300","36","1","118"
"5302","36","1","264"
"5303","36","1","366"
"5304","36","1","146"
"5305","36","1","368"
"5306","36","1","379"
"5307","36","1","321"
"5308","36","1","269"
"5309","36","1","121"
"5310","36","1","136"
"5311","36","1","398"
"5312","36","1","364"
"5313","36","1","190"
"5314","36","1","300"
"5315","36","1","335"
"5316","36","1","128"
"5317","36","1","369"
"5318","36","1","196"
"5319","36","1","297"
"5320","36","1","115"
"5321","36","1","355"
"5322","36","1","252"
"5323","36","1","368"
"5324","36","1","381"
"5325","36","1","365"
"5326","36","1","233"
"5327","36","1","353"
"5328","36","1","348"
"5329","36","1","304"
"5330","36","1","140"
"5331","36","1","126"
"5332","36","1","292"
"5333","36","1","411"
"5334","36","1","391"
"5335","36","1","205"
"5336","36","1","388"
"5337","36","1","168"
"5338","36","1","292"
"5339","36","1","197"
"5340","36","1","313"
"5341","36","1","367"
"5342","36","1","198"
"5343","36","1","322"
"5344","36","1","322"
"5345","36","1","364"
"5346","36","1","362"
"5347","36","1","83"
"5348","36","1","398"
"5349","36","1","371"
"5350","36","1","306"
"5351","36","1","117"
"5352","36","1","291"
"5353","36","1","396"
"5354","36","1","111"
"5355","36","1","367"
"5356","36","1","247"
"5358","36","1","105"
"5357","36","1","171"
"5359","36","1","294"
"5360","36","1","350"
"5361","36","1","217"
"5362","36","1","282"
"5363","36","1","391"
"5364","36","1","388"
"5365","36","1","269"
"5366","36","1","47"
"5367","36","1","293"
"5368","36","1","240"
"5369","36","1","386"
"5370","36","1","160"
"5371","36","1","266"
"5372","36","1","280"
"5373","36","1","368"
"5374","36","1","197"
"5375","36","1","379"
"5376","36","1","105"
"5377","36","1","340"
"5378","36","1","145"
"5379","36","1","373"
"5380","36","1","336"
"5381","36","1","387"
"5382","36","1","307"
"5383","36","1","330"
"5384","36","1","356"
"5385","36","1","378"
"5386","36","1","348"
"5387","36","1","304"
"5388","36","1","237"
"5389","36","1","328"
"5390","36","1","97"
"5391","36","1","263"
"5392","36","1","377"
"5393","36","1","178"
"5394","36","1","396"
"5395","36","1","374"
"5396","36","1","175"
"5397","36","1","68"
"5398","36","1","399"
"5399","36","1","264"
"5400","36","1","360"
"5401","36","1","377"
"5402","36","1","126"
"5403","36","1","94"
"5404","36","1","85"
"5405","36","1","181"
"5406","36","1","274"
"5407","36","1","87"
"5408","36","1","367"
"5409","36","1","22"
"5410","36","1","205"
"5411","36","1","407"
"5412","36","1","293"
"5413","36","1","376"
"5414","36","1","289"
"5415","36","1","268"
"5416","36","1","380"
"5417","36","1","163"
"5418","36","1","387"
"5419","36","1","353"
"5420","36","1","351"
"5421","36","1","245"
"5422","36","1","197"
"5423","36","1","212"
"5424","36","1","393"
"5425","36","1","378"
"5426","36","1","367"
"5427","36","1","205"
"5428","36","1","230"
"5429","36","1","350"
"5430","36","1","75"
"5431","36","1","102"
"5432","36","1","345"
"5433","36","1","365"
"5434","36","1","222"
"5435","36","1","168"
"5436","36","1","396"
"5437","36","1","272"
"5438","36","1","379"
"5439","36","1","359"
"5440","36","1","237"
"5441","36","1","183"
"5442","36","1","174"
"5443","36","1","368"
"5444","36","1","379"
"5445","36","1","302"
"5446","36","1","234"
"5447","36","1","359"
"5448","36","1","375"
"5449","36","1","343"
"5450","36","1","384"
"5451","36","1","358"
"5452","36","1","55"
"5453","36","1","328"
"5454","36","1","394"
"5455","36","1","209"
"5457","36","1","231"
"5456","36","1","402"
"5458","36","1","332"
"5459","36","1","337"
"5460","36","1","167"
"5461","36","1","279"
"5462","36","1","336"
"5463","36","1","383"
"5464","36","1","55"
"5465","36","1","353"
"5466","36","1","269"
"5467","36","1","242"
"5468","36","1","385"
"5469","36","1","301"
"5470","36","1","354"
"5471","36","1","385"
"5472","36","1","222"
"5473","36","1","202"
"5474","36","1","332"
"5475","36","1","360"
"5476","36","1","357"
"5477","36","1","39"
"5478","36","1","90"
"5479","36","1","193"
"5480","36","1","312"
"5481","36","1","390"
"5482","36","1","210"
"5483","36","1","348"
"5484","36","1","373"
"5485","36","1","155"
"5486","36","1","274"
"5487","36","1","393"
"5488","36","1","395"
"5489","36","1","148"
"5490","36","1","73"
"5491","36","1","172"
"5492","36","1","324"
"5493","36","1","214"
"5494","36","1","211"
"5495","36","1","167"
"5496","36","1","132"
"5497","36","1","362"
"5498","36","1","180"
"5499","36","1","359"
"5500","36","1","403"
"5501","36","1","396"
"5502","36","1","140"
"5503","36","1","167"
"5504","36","1","58"
"5505","36","1","184"
"5506","36","1","352"
"5507","36","1","315"
"5508","36","1","196"
"5509","36","1","391"
"5510","36","1","342"
"5511","36","1","261"
"5512","36","1","142"
"5513","36","1","174"
"5514","36","1","301"
"5515","36","1","358"
"5516","36","1","348"
"5517","36","1","70"
"5518","36","1","334"
"5519","36","1","97"
"5520","36","1","310"
"5521","36","1","394"
"5522","36","1","376"
"5523","36","1","377"
"5524","36","1","386"
"5525","36","1","44"
"5526","36","1","181"
"5527","36","1","369"
"5528","36","1","374"
"5529","36","1","361"
"5530","36","1","132"
"5531","36","1","85"
"5532","36","1","376"
"5533","36","1","157"
"5534","36","1","190"
"5535","36","1","371"
"5536","36","1","231"
"5537","36","1","140"
"5538","36","1","282"
"5539","36","1","40"
"5540","36","1","212"
"5541","36","1","149"
"5542","36","1","320"
"5543","36","1","270"
"5544","36","1","346"
"5545","36","1","393"
"5546","36","1","280"
"5547","36","1","404"
"5548","36","1","205"
"5549","36","1","288"
"5550","36","1","130"
"5551","36","1","325"
"5552","36","1","317"
"5553","36","1","394"
"5554","36","1","197"
"5555","36","1","181"
"5556","36","1","282"
"5557","36","1","115"
"5558","36","1","351"
"5559","36","1","197"
"5560","36","1","88"
"5561","36","1","154"
"5562","36","1","197"
"5563","36","1","202"
"5564","36","1","64"
"5565","36","1","318"
"5566","36","1","381"
"5567","36","1","371"
"5568","36","1","51"
"5569","36","1","357"
"5570","36","1","361"
"5571","36","1","301"
"5572","36","1","105"
"5573","36","1","399"
"5574","36","1","176"
"5575","36","1","307"
"5576","36","1","154"
"5577","36","1","403"
"5578","36","1","245"
"5579","36","1","366"
"5580","36","1","222"
"5581","36","1","289"
"5582","36","1","371"
"5583","36","1","120"
"5584","36","1","333"
"5585","36","1","60"
"5586","36","1","129"
"5587","36","1","313"
"5588","36","1","328"
"5589","36","1","153"
"5590","36","1","364"
"5591","36","1","162"
"5592","36","1","344"
"5593","36","1","171"
"5594","36","1","333"
"5595","36","1","176"
"5596","36","1","380"
"5597","36","1","319"
"5598","36","1","175"
"5599","36","1","362"
"5600","36","1","240"
"5601","36","1","328"
"5602","36","1","310"
"5603","36","1","301"
"5604","36","1","205"
"5605","36","1","216"
"5606","36","1","375"
"5607","36","1","61"
"5608","36","1","270"
"5609","36","1","350"
"5610","36","1","329"
"5611","36","1","340"
"5612","36","1","357"
"5613","36","1","246"
"5614","36","1","375"
"5615","36","1","276"
"5616","36","1","300"
"5617","36","1","404"
"5618","36","1","374"
"5619","36","1","281"
"5620","36","1","245"
"5621","36","1","36"
"5622","36","1","362"
"5623","36","1","213"
"5624","36","1","310"
"5625","36","1","64"
"5626","36","1","149"
"5627","36","1","185"
"5628","36","1","341"
"5629","36","1","325"
"5630","36","1","336"
"5631","36","1","212"
"5632","36","1","361"
"5633","36","1","215"
"5634","36","1","44"
"5635","36","1","387"
"5636","36","1","386"
"5637","36","1","106"
"5638","36","1","56"
"5639","36","1","112"
"5640","36","1","384"
"5641","36","1","415"
"5642","36","1","356"
"5643","36","1","243"
"5644","36","1","153"
"5645","36","1","130"
"5646","36","1","389"
"5647","36","1","383"
"5648","36","1","401"
"5649","36","1","240"
"5650","36","1","220"
"5651","36","1","272"
"5652","36","1","374"
"5653","36","1","390"
"5654","36","1","307"
"5655","36","1","247"
"5656","36","1","376"
"5657","36","1","249"
"5658","36","1","320"
"5659","36","1","368"
"5660","36","1","374"
"5661","36","1","329"
"5662","36","1","390"
"5663","36","1","344"
"5664","36","1","379"
"5665","36","1","192"
"5666","36","1","373"
"5667","36","1","363"
"5668","36","1","376"
"5669","36","1","70"
"5670","36","1","117"
"5671","36","1","293"
"5672","36","1","266"
"5673","36","1","379"
"5674","36","1","294"
"5675","36","1","364"
"5676","36","1","295"
"5677","36","1","381"
"5678","36","1","67"
"5679","36","1","391"
"5680","36","1","245"
"5681","36","1","325"
"5682","36","1","104"
"5683","36","1","242"
"5684","36","1","157"
"5685","36","1","381"
"5686","36","1","129"
"5687","36","1","234"
"5688","36","1","382"
"5689","36","1","364"
"5690","36","1","366"
"5691","36","1","365"
"5692","36","1","382"
"5693","36","1","364"
"5694","36","1","382"
"5695","36","1","363"
"5697","36","1","302"
"5696","36","1","114"
"5698","36","1","349"
"5699","36","1","227"
"5700","36","1","239"
"5701","36","1","331"
"5702","36","1","317"
"5703","36","1","261"
"5704","36","1","279"
"5705","36","1","286"
"5706","36","1","239"
"5707","36","1","343"
"5708","36","1","123"
"5709","36","1","45"
"5710","36","1","367"
"5711","36","1","56"
"5712","36","1","113"
"5713","36","1","34"
"5714","36","1","365"
"5715","36","1","331"
"5716","36","1","87"
"5717","36","1","331"
"5718","36","1","254"
"5719","36","1","108"
"5720","36","1","280"
"5721","36","1","414"
"5722","36","1","281"
"5723","36","1","237"
"5724","36","1","361"
"5725","36","1","357"
"5726","36","1","134"
"5727","36","1","370"
"5728","36","1","288"
"5729","36","1","366"
"5730","36","1","358"
"5731","36","1","342"
"5732","36","1","86"
"5733","36","1","389"
"5734","36","1","364"
"5735","36","1","280"
"5736","36","1","376"
"5737","36","1","251"
"5738","36","1","358"
"5739","36","1","161"
"5740","36","1","248"
"5741","36","1","382"
"5742","36","1","379"
"5743","36","1","387"
"5744","36","1","359"
"5745","36","1","356"
"5746","36","1","250"
"5747","36","1","214"
"5748","36","1","294"
"5749","36","1","374"
"5750","36","1","364"
"5751","36","1","322"
"5752","36","1","253"
"5753","36","1","175"
"5754","36","1","397"
"5755","36","1","296"
"5756","36","1","148"
"5757","36","1","308"
"5758","36","1","95"
"5759","36","1","97"
"5760","36","1","385"
"5761","36","1","117"
"5762","36","1","199"
"5763","36","1","284"
"5764","36","1","329"
"5765","36","1","388"
"5766","36","1","363"
"5767","36","1","379"
"5768","36","1","380"
"5769","36","1","145"
"5770","36","1","205"
"5771","36","1","240"
"5772","36","1","44"
"5773","36","1","202"
"5774","36","1","252"
"5775","36","1","220"
"5776","36","1","244"
"5777","36","1","398"
"5778","36","1","399"
"5779","36","1","310"
"5780","36","1","347"
"5781","36","1","358"
"5782","36","1","350"
"5783","36","1","179"
"5784","36","1","234"
"5785","36","1","389"
"5786","36","1","132"
"5787","36","1","348"
"5788","36","1","250"
"5789","36","1","287"
"5790","36","1","248"
"5791","36","1","419"
"5792","36","1","399"
"5793","36","1","198"
"5794","36","1","298"
"5795","36","1","256"
"5796","36","1","243"
"5797","36","1","287"
"5798","36","1","387"
"5799","36","1","151"
"5800","36","1","288"
"5801","36","1","158"
"5802","36","1","164"
"5803","36","1","62"
"5804","36","1","337"
"5805","36","1","396"
"5806","36","1","347"
"5807","36","1","359"
"5808","36","1","325"
"5809","36","1","224"
"5810","36","1","390"
"5811","36","1","153"
"5812","36","1","371"
"5813","36","1","29"
"5814","36","1","136"
"5815","36","1","332"
"5816","36","1","343"
"5817","36","1","367"
"5818","36","1","294"
"5819","36","1","60"
"5820","36","1","335"
"5821","36","1","141"
"5822","36","1","80"
"5823","36","1","113"
"5824","36","1","193"
"5825","36","1","258"
"5826","36","1","374"
"5827","36","1","202"
"5828","36","1","194"
"5829","36","1","152"
"5830","36","1","403"
"5831","36","1","391"
"5832","36","1","356"
"5833","36","1","306"
"5834","36","1","256"
"5835","36","1","357"
"5836","36","1","75"
"5837","36","1","399"
"5838","36","1","325"
"5839","36","1","342"
"5840","36","1","379"
"5841","36","1","314"
"5842","36","1","364"
"5843","36","1","332"
"5844","36","1","299"
"5845","36","1","403"
"5846","36","1","204"
"5847","36","1","353"
"5848","36","1","363"
"5849","36","1","349"
"5850","36","1","407"
"5851","36","1","230"
"5852","36","1","383"
"5853","36","1","306"
"5854","36","1","355"
"5855","36","1","271"
"5856","36","1","231"
"5857","36","1","246"
"5858","36","1","165"
"5859","36","1","284"
"5860","36","1","369"
"5861","36","1","112"
"5862","36","1","393"
"5863","36","1","233"
"5864","36","1","135"
"5865","36","1","136"
"5866","36","1","210"
"5867","36","1","374"
"5868","36","1","33"
"5869","36","1","353"
"5870","36","1","270"
"5871","36","1","298"
"5872","36","1","304"
"5873","36","1","350"
"5874","36","1","303"
"5875","36","1","206"
"5876","36","1","387"
"5877","36","1","365"
"5878","36","1","360"
"5879","36","1","151"
"5880","36","1","361"
"5881","36","1","400"
"5882","36","1","106"
"5883","36","1","70"
"5884","36","1","227"
"5885","36","1","350"
"5886","36","1","366"
"5887","36","1","151"
"5888","36","1","391"
"5889","36","1","382"
"5890","36","1","195"
"5891","36","1","104"
"5892","36","1","372"
"5893","36","1","159"
"5894","36","1","319"
"5895","36","1","88"
"5896","36","1","206"
"5897","36","1","187"
"5898","36","1","224"
"5899","36","1","53"
"5900","36","1","227"
"5901","36","1","83"
"5902","36","1","325"
"5903","36","1","385"
"5904","36","1","364"
"5905","36","1","265"
"5906","36","1","261"
"5907","36","1","342"
"5908","36","1","344"
"5909","36","1","345"
"5910","36","1","119"
"5911","36","1","283"
"5912","36","1","263"
"5913","36","1","283"
"5914","36","1","225"
"5915","36","1","284"
"5916","36","1","330"
"5917","36","1","270"
"5918","36","1","48"
"5919","36","1","209"
"5920","36","1","379"
"5921","36","1","387"
"5922","36","1","240"
"5923","36","1","375"
"5924","36","1","303"
"5925","36","1","367"
"5926","36","1","373"
"5927","36","1","159"
"5928","36","1","335"
"5929","36","1","270"
"5930","36","1","368"
"5931","36","1","227"
"5932","36","1","358"
"5933","36","1","221"
"5934","36","1","269"
"5935","36","1","353"
"5936","36","1","269"
"5937","36","1","277"
"5938","36","1","77"
"5939","36","1","319"
"5940","36","1","383"
"5941","36","1","203"
"5942","36","1","180"
"5943","36","1","357"
"5944","36","1","105"
"5945","36","1","277"
"5946","36","1","310"
"5947","36","1","303"
"5948","36","1","356"
"5949","36","1","42"
"5950","36","1","243"
"5951","36","1","213"
"5952","36","1","56"
"5953","36","1","131"
"5954","36","1","125"
"5955","36","1","331"
"5956","36","1","144"
"5957","36","1","361"
"5958","36","1","145"
"5959","36","1","378"
"5961","36","1","363"
"5960","36","1","325"
"5962","36","1","333"
"5963","36","1","184"
"5964","36","1","360"
"5965","36","1","387"
"5966","36","1","89"
"5967","36","1","188"
"5968","36","1","235"
"5969","36","1","177"
"5970","36","1","359"
"5971","36","1","318"
"5972","36","1","215"
"5973","36","1","317"
"5974","36","1","323"
"5975","36","1","236"
"5976","36","1","296"
"5977","36","1","363"
"5978","36","1","330"
"5979","36","1","200"
"5980","36","1","387"
"5981","36","1","309"
"5982","36","1","335"
"5983","36","1","241"
"5984","36","1","108"
"5985","36","1","153"
"5986","36","1","160"
"5987","36","1","324"
"5988","36","1","359"
"5989","36","1","285"
"5990","36","1","298"
"5991","36","1","332"
"5992","36","1","388"
"5993","36","1","391"
"5994","36","1","138"
"5995","36","1","374"
"5996","36","1","279"
"5997","36","1","48"
"5998","36","1","335"
"5999","36","1","382"
"6000","36","1","244"
