"BehaviorSpace results (NetLogo 6.2.0)"
"Hongos-Dos-Deslizadores.nlogo"
"tiempo-espera-ángulo vs Tiempo"
"09/28/2021 10:43:29:100 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tiempo-espera","ángulo-local","[step]","ticks"
"474","2","2","10139","10139"
"490","2","4","5832","5832"
"492","2","6","4631","4631"
"491","2","6","7430","7430"
"495","2","6","4724","4724"
"493","2","6","5819","5819"
"497","2","6","4530","4530"
"501","2","8","2680","2680"
"499","2","6","4242","4242"
"494","2","6","7665","7665"
"500","2","6","6811","6811"
"498","2","6","8840","8840"
"496","2","6","7386","7386"
"503","2","8","7705","7705"
"502","2","8","5994","5994"
"504","2","8","4440","4440"
"505","2","8","4071","4071"
"507","2","8","4349","4349"
"508","2","8","8822","8822"
"510","2","8","4517","4517"
"509","2","8","6750","6750"
"506","2","8","6672","6672"
"511","2","10","7246","7246"
"516","2","10","4711","4711"
"512","2","10","4550","4550"
"514","2","10","6608","6608"
"515","2","10","6277","6277"
"513","2","10","6870","6870"
"517","2","10","5988","5988"
"522","2","12","3510","3510"
"520","2","10","4062","4062"
"518","2","10","6408","6408"
"523","2","12","4329","4329"
"521","2","12","6959","6959"
"519","2","10","8566","8566"
"525","2","12","8100","8100"
"528","2","12","4236","4236"
"527","2","12","3945","3945"
"524","2","12","4789","4789"
"530","2","12","4260","4260"
"535","2","14","3358","3358"
"534","2","14","4590","4590"
"526","2","12","7829","7829"
"529","2","12","11448","11448"
"531","2","14","5571","5571"
"538","2","14","4015","4015"
"537","2","14","3430","3430"
"536","2","14","6004","6004"
"533","2","14","9362","9362"
"532","2","14","5804","5804"
"540","2","14","9218","9218"
"544","2","16","4978","4978"
"543","2","16","6345","6345"
"545","2","16","4958","4958"
"539","2","14","8426","8426"
"547","2","16","4722","4722"
"542","2","16","6296","6296"
"541","2","16","7135","7135"
"549","2","16","4792","4792"
"548","2","16","5828","5828"
"553","2","18","3704","3704"
"555","2","18","3798","3798"
"552","2","18","4826","4826"
"551","2","18","5211","5211"
"546","2","16","7220","7220"
"556","2","18","4320","4320"
"557","2","18","6226","6226"
"558","2","18","4455","4455"
"550","2","16","7585","7585"
"560","2","18","5343","5343"
"559","2","18","4185","4185"
"554","2","18","7635","7635"
"561","2","20","4419","4419"
"564","2","20","3408","3408"
"567","2","20","3868","3868"
"565","2","20","4533","4533"
"566","2","20","4897","4897"
"568","2","20","4537","4537"
"562","2","20","5619","5619"
"573","2","22","3239","3239"
"563","2","20","6484","6484"
"569","2","20","5921","5921"
"572","2","22","5789","5789"
"574","2","22","5101","5101"
"570","2","20","5485","5485"
"571","2","22","6043","6043"
"576","2","22","9202","9202"
"577","2","22","4576","4576"
"575","2","22","4615","4615"
"578","2","22","4726","4726"
"580","2","22","5511","5511"
"581","2","24","4580","4580"
"579","2","22","5961","5961"
"584","2","24","3644","3644"
"585","2","24","4091","4091"
"582","2","24","7335","7335"
"588","2","24","3197","3197"
"583","2","24","4788","4788"
"590","2","24","4292","4292"
"587","2","24","7753","7753"
"586","2","24","4984","4984"
"592","2","26","6492","6492"
"594","2","26","4344","4344"
"593","2","26","7505","7505"
"589","2","24","6959","6959"
"591","2","26","5444","5444"
"596","2","26","4094","4094"
"595","2","26","5876","5876"
"600","2","26","4113","4113"
"598","2","26","7518","7518"
"601","2","28","4818","4818"
"602","2","28","6865","6865"
"597","2","26","6602","6602"
"599","2","26","4547","4547"
"607","2","28","4138","4138"
"603","2","28","6302","6302"
"604","2","28","4329","4329"
"608","2","28","5428","5428"
"606","2","28","6103","6103"
"611","2","30","3828","3828"
"605","2","28","8012","8012"
"609","2","28","5864","5864"
"613","2","30","5584","5584"
"614","2","30","4547","4547"
"615","2","30","6115","6115"
"610","2","28","5644","5644"
"612","2","30","7439","7439"
"616","2","30","2854","2854"
"617","2","30","4980","4980"
"619","2","30","5119","5119"
"621","2","32","4893","4893"
"620","2","30","4978","4978"
"622","2","32","3203","3203"
"618","2","30","7187","7187"
"624","2","32","4535","4535"
"623","2","32","7925","7925"
"625","2","32","5792","5792"
"631","2","34","5098","5098"
"626","2","32","5867","5867"
"628","2","32","5371","5371"
"629","2","32","6638","6638"
"630","2","32","5141","5141"
"634","2","34","7376","7376"
"636","2","34","3577","3577"
"637","2","34","4655","4655"
"635","2","34","4476","4476"
"633","2","34","6190","6190"
"632","2","34","7266","7266"
"638","2","34","5101","5101"
"639","2","34","6900","6900"
"641","2","36","5539","5539"
"643","2","36","5267","5267"
"642","2","36","6583","6583"
"640","2","34","5207","5207"
"646","2","36","3708","3708"
"644","2","36","5212","5212"
"650","2","36","4240","4240"
"648","2","36","6194","6194"
"645","2","36","5175","5175"
"652","2","38","4404","4404"
"647","2","36","4109","4109"
"627","2","32","16100","16100"
"651","2","38","6173","6173"
"656","2","38","4445","4445"
"655","2","38","5034","5034"
"658","2","38","3756","3756"
"649","2","36","9232","9232"
"657","2","38","6222","6222"
"659","2","38","5821","5821"
"653","2","38","8098","8098"
"654","2","38","6050","6050"
"660","2","38","5360","5360"
"661","2","40","5558","5558"
"664","2","40","4290","4290"
"662","2","40","6546","6546"
