"BehaviorSpace results (NetLogo 6.2.0)"
"HelechosCon Infección.nlogo"
"experiment"
"09/02/2021 12:48:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"4894","50","2","15"
"4891","50","2","10"
"4897","50","2","14"
"4895","50","2","4"
"4898","50","2","8"
"4896","50","2","1"
"4899","50","2","12"
"4903","50","1","5"
"4905","50","1","7"
"4900","50","2","3"
"4904","50","2","8"
"4902","50","2","5"
"4901","50","2","3"
"4906","50","2","6"
"4907","50","2","10"
"4909","50","1","4"
"4910","50","1","5"
"4908","50","2","8"
"4912","50","2","10"
"4918","50","1","4"
"4911","50","2","9"
"4919","50","1","1"
"4913","50","2","9"
"4915","50","2","5"
"4914","50","2","6"
"4921","50","1","4"
"4917","50","2","2"
"4916","50","2","1"
"4920","50","2","7"
"4927","50","1","1"
"4923","50","2","7"
"4926","50","2","14"
"4922","50","2","8"
"4924","50","2","6"
"4925","50","2","1"
"4928","50","2","5"
"4932","50","2","2"
"4935","50","1","3"
"4929","50","2","11"
"4931","50","2","6"
"4930","50","2","3"
"4933","50","2","4"
"4938","50","1","2"
"4934","50","2","3"
"4939","50","2","19"
"4937","50","2","6"
"4936","50","2","4"
"4940","50","2","5"
"4944","50","2","13"
"4941","50","2","12"
"4943","50","2","14"
"4947","50","1","2"
"4942","50","2","4"
"4948","50","2","5"
"4945","50","2","16"
"4949","50","1","1"
"4952","50","1","7"
"4950","50","2","15"
"4946","50","2","7"
"4951","50","2","13"
"4958","50","1","4"
"4953","50","2","6"
"4955","50","2","17"
"4954","50","2","9"
"4959","50","2","14"
"4961","50","1","1"
"4956","50","2","4"
"4960","50","2","1"
"4965","50","1","1"
"4967","50","1","3"
"4957","50","2","6"
"4964","50","2","5"
"4966","50","2","7"
"4962","50","2","7"
"4968","50","1","5"
"4963","50","2","7"
"4974","50","1","6"
"4969","50","2","7"
"4970","50","2","17"
"4972","50","2","14"
"4975","50","2","11"
"4973","50","2","6"
"4971","50","2","2"
"4976","50","2","3"
"4978","50","2","11"
"4979","50","1","6"
"4980","50","2","17"
"4981","50","2","5"
"4977","50","2","5"
"4982","50","2","12"
"4985","50","2","6"
"4984","50","2","14"
"4987","50","2","9"
"4986","50","2","23"
"4983","50","2","1"
"4989","50","1","14"
"4988","50","2","7"
"4991","50","1","2"
"4994","50","2","15"
"4998","50","1","3"
"4990","50","2","8"
"4992","50","2","14"
"4993","50","2","1"
"4997","50","2","3"
"4995","50","2","2"
"5000","50","2","10"
"4996","50","2","5"
"5001","60","1","4"
"5002","60","1","2"
"4999","50","2","14"
"5003","60","1","3"
"5009","60","1","11"
"5008","60","1","6"
"5006","60","1","3"
"5004","60","2","14"
"5005","60","2","5"
"5007","60","2","12"
"5016","60","1","6"
"5014","60","1","1"
"5012","60","2","17"
"5010","60","2","4"
"5011","60","2","4"
"5013","60","2","3"
"5020","60","1","10"
"5017","60","2","10"
"5015","60","2","14"
"5018","60","1","1"
"5021","60","1","2"
"5019","60","2","14"
"5024","60","1","5"
"5026","60","1","3"
"5022","60","2","7"
"5027","60","1","6"
"5023","60","2","17"
"5025","60","2","6"
"5029","60","1","1"
"5030","60","1","2"
"5035","60","1","3"
"5033","60","1","6"
"5028","60","2","17"
"5031","60","1","1"
"5038","60","1","8"
"5037","60","1","13"
"5032","60","2","7"
"5034","60","2","18"
"5040","60","1","3"
"5039","60","1","11"
"5044","60","1","2"
"5036","60","2","7"
"5042","60","1","1"
"5043","60","2","9"
"5047","60","1","6"
"5046","60","1","6"
"5048","60","1","2"
"5041","60","2","2"
"5045","60","1","2"
"5049","60","2","9"
"5056","60","1","4"
"5052","60","1","3"
"5050","60","2","12"
"5051","60","2","14"
"5055","60","2","16"
"5054","60","2","8"
"5053","60","2","15"
"5058","60","1","4"
"5057","60","1","2"
"5063","60","1","3"
"5059","60","2","9"
"5061","60","2","5"
"5062","60","2","9"
"5065","60","1","3"
"5060","60","2","15"
"5068","60","1","1"
"5069","60","1","16"
"5066","60","2","9"
"5071","60","1","2"
"5064","60","2","14"
"5072","60","1","1"
"5067","60","2","6"
"5076","60","1","3"
"5073","60","1","6"
"5077","60","1","7"
"5070","60","2","14"
"5078","60","1","9"
"5080","60","1","5"
"5075","60","2","15"
"5079","60","1","8"
"5074","60","2","1"
"5087","60","1","6"
"5083","60","1","2"
"5088","60","1","7"
"5082","60","1","3"
"5084","60","1","9"
"5081","60","1","2"
"5091","60","1","3"
"5090","60","1","4"
"5086","60","2","12"
"5094","60","1","6"
"5092","60","1","9"
"5085","60","2","6"
"5093","60","1","4"
"5097","60","1","22"
"5095","60","1","3"
"5089","60","2","15"
"5100","60","1","1"
"5101","60","1","3"
"5096","60","1","2"
"5102","60","1","2"
"5103","60","1","14"
"5107","60","1","3"
"5104","60","1","6"
"5098","60","2","19"
"5105","60","1","5"
"5108","60","1","3"
"5099","60","2","12"
"5109","60","1","2"
"5113","60","1","6"
"5111","60","1","2"
"5106","60","2","7"
"5117","60","1","4"
"5116","60","1","11"
"5119","60","1","3"
"5110","60","2","9"
"5112","60","2","23"
"5114","60","2","18"
"5120","60","1","4"
"5115","60","2","14"
"5118","60","2","9"
"5121","60","1","6"
"5127","60","1","6"
"5122","60","1","1"
"5124","60","1","3"
"5123","60","2","13"
"5125","60","2","9"
"5130","60","1","4"
"5128","60","1","1"
"5131","60","1","5"
"5126","60","2","16"
"5133","60","1","3"
"5134","60","1","2"
"5135","60","1","3"
"5129","60","2","12"
"5139","60","1","4"
"5132","60","2","15"
"5136","60","2","10"
"5138","60","1","2"
"5143","60","1","3"
"5137","60","2","4"
"5140","60","2","8"
"5144","60","1","6"
"5142","60","2","22"
"5149","60","1","10"
"5141","60","2","8"
"5145","60","2","26"
"5147","60","2","9"
"5148","60","2","17"
"5146","60","2","19"
"5152","60","1","3"
"5154","60","2","16"
"5151","60","2","13"
"5157","60","1","4"
"5153","60","2","12"
"5150","60","2","15"
"5155","60","2","12"
"5158","60","1","6"
"5161","60","1","8"
"5163","60","1","4"
"5159","60","1","5"
"5156","60","2","2"
"5160","60","1","5"
"5166","60","1","5"
"5165","60","1","2"
"5164","60","1","6"
"5162","60","2","14"
"5170","60","1","3"
"5169","60","1","5"
"5168","60","1","1"
"5173","60","1","3"
"5171","60","1","11"
"5172","60","1","4"
"5174","60","1","1"
"5177","60","1","4"
"5167","60","2","11"
"5176","60","1","6"
"5175","60","1","2"
"5182","60","1","9"
"5178","60","2","18"
"5179","60","2","9"
"5180","60","2","19"
"5186","60","1","3"
"5181","60","2","20"
"5184","60","1","3"
"5183","60","2","9"
"5185","60","1","2"
"5187","60","1","6"
"5189","60","1","7"
"5188","60","1","3"
"5190","60","1","3"
"5195","60","1","3"
"5191","60","2","25"
"5192","60","2","20"
"5199","60","1","3"
"5194","60","2","8"
"5193","60","2","13"
"5202","60","1","3"
"5204","60","1","12"
"5196","60","2","5"
"5197","60","2","12"
"5198","60","2","13"
"5200","60","2","14"
"5201","60","2","20"
"5203","60","2","11"
"5208","60","1","1"
"5206","60","2","15"
"5207","60","2","15"
"5211","60","1","1"
"5205","60","2","26"
"5210","60","1","2"
"5212","60","1","4"
"5209","60","2","15"
"5214","60","1","5"
"5215","60","1","4"
"5218","60","1","10"
"5213","60","2","5"
"5223","60","1","5"
"5217","60","2","18"
"5219","60","2","10"
"5216","60","2","16"
"5222","60","2","16"
"5221","60","2","10"
"5227","60","1","11"
"5225","60","1","3"
"5220","60","2","7"
"5224","60","2","16"
"5233","60","1","7"
"5226","60","2","20"
"5231","60","1","5"
"5228","60","2","19"
"5230","60","1","1"
"5229","60","1","6"
"5239","60","1","7"
"5235","60","1","5"
"5240","60","1","1"
"5232","60","2","14"
"5236","60","2","15"
"5238","60","1","3"
"5234","60","2","14"
"5241","60","1","5"
"5237","60","1","1"
"5245","60","1","6"
"5249","60","1","6"
"5242","60","1","3"
"5246","60","2","25"
"5244","60","2","9"
"5251","60","1","2"
"5247","60","2","13"
"5243","60","2","14"
"5253","60","1","4"
"5250","60","2","21"
"5248","60","2","16"
"5254","60","1","14"
"5252","60","2","12"
"5255","60","1","3"
"5258","60","1","1"
"5261","60","1","4"
"5256","60","2","2"
"5257","60","2","13"
"5259","60","2","23"
"5260","60","1","2"
"5262","60","1","8"
"5264","60","1","4"
"5265","60","1","4"
"5267","60","1","14"
"5263","60","1","2"
"5270","60","1","8"
"5271","60","1","2"
"5268","60","1","2"
"5266","60","1","7"
"5273","60","2","11"
"5269","60","2","2"
"5272","60","2","12"
"5275","60","1","2"
"5276","60","1","2"
"5274","60","2","2"
"5277","60","1","2"
"5281","60","1","4"
"5282","60","1","15"
"5284","60","1","17"
"5279","60","1","6"
"5285","60","1","4"
"5278","60","2","19"
"5283","60","1","4"
"5280","60","1","4"
"5286","60","1","10"
"5289","60","1","2"
"5293","60","1","6"
"5287","60","2","9"
"5294","60","1","6"
"5288","60","2","17"
"5290","60","2","8"
"5292","60","2","6"
"5296","60","1","4"
"5297","60","1","13"
"5295","60","1","6"
"5291","60","2","10"
"5302","60","1","7"
"5299","60","2","11"
"5306","60","1","3"
"5305","60","1","2"
"5298","60","2","6"
"5301","60","2","22"
"5300","60","2","17"
"5310","60","1","6"
"5303","60","2","21"
"5307","60","1","8"
"5304","60","2","1"
"5313","60","1","7"
"5311","60","1","5"
"5312","60","1","12"
"5308","60","1","5"
"5314","60","1","3"
"5320","60","1","8"
"5319","60","1","2"
"5309","60","2","5"
"5318","60","1","2"
"5316","60","2","22"
"5323","60","1","2"
"5315","60","2","18"
"5317","60","2","18"
"5327","60","1","3"
"5322","60","1","4"
"5325","60","1","6"
"5329","60","1","1"
"5328","60","1","4"
"5330","60","1","7"
"5321","60","2","14"
"5326","60","2","19"
"5332","60","1","6"
"5324","60","2","4"
"5334","60","1","5"
"5336","60","1","7"
"5331","60","2","18"
"5333","60","1","1"
"5341","60","1","16"
"5342","60","1","11"
"5337","60","2","12"
"5338","60","2","13"
"5335","60","2","9"
"5345","60","1","14"
"5340","60","2","16"
"5339","60","2","7"
"5346","60","1","8"
"5343","60","2","10"
"5344","60","1","7"
"5347","60","1","5"
"5351","60","1","10"
"5352","60","1","7"
"5350","60","1","5"
"5355","60","1","6"
"5354","60","1","8"
"5348","60","1","1"
"5358","60","1","7"
"5356","60","1","6"
"5357","60","1","3"
"5353","60","1","5"
"5360","60","1","6"
"5349","60","2","8"
"5366","60","1","4"
"5359","60","2","7"
"5361","60","2","19"
"5368","60","1","10"
"5363","60","1","3"
"5364","60","1","6"
"5365","60","1","5"
"5362","60","2","19"
"5374","60","1","7"
"5367","60","2","20"
"5369","60","1","1"
"5371","60","1","1"
"5375","60","1","4"
"5370","60","2","16"
"5373","60","2","6"
"5378","60","1","4"
"5372","60","2","6"
"5376","60","2","9"
"5380","60","1","1"
"5381","60","1","1"
"5379","60","2","2"
"5377","60","2","9"
"5382","60","1","6"
"5388","60","1","11"
"5383","60","1","2"
"5385","60","1","6"
"5384","60","2","14"
"5386","60","2","9"
"5391","60","1","2"
"5389","60","1","2"
"5392","60","1","3"
"5393","60","2","11"
"5387","60","2","5"
"5394","60","1","9"
"5390","60","2","10"
"5395","60","1","3"
"5398","60","1","6"
"5397","60","1","2"
"5402","60","1","2"
"5399","60","1","2"
"5401","60","1","3"
"5396","60","2","10"
"5400","60","2","14"
"5403","60","2","10"
"5410","60","1","4"
"5405","60","2","18"
"5409","60","1","5"
"5404","60","2","5"
"5408","60","2","14"
"5406","60","2","3"
"5407","60","2","6"
"5414","60","1","5"
"5412","60","1","3"
"5413","60","1","5"
"5411","60","2","14"
"5419","60","1","10"
"5415","60","1","4"
"5422","60","1","7"
"5416","60","2","12"
"5420","60","1","2"
"5417","60","2","10"
"5418","60","1","7"
"5423","60","1","3"
"5427","60","1","7"
"5421","60","2","20"
"5425","60","2","12"
"5430","60","1","10"
"5431","60","1","2"
"5432","60","1","8"
"5428","60","1","7"
"5424","60","2","15"
"5426","60","2","20"
"5434","60","1","5"
"5439","60","1","4"
"5429","60","2","20"
"5436","60","1","2"
"5435","60","1","2"
"5438","60","2","27"
"5440","60","1","1"
"5433","60","2","2"
"5437","60","2","18"
"5441","60","1","3"
"5444","60","1","1"
"5442","60","1","5"
"5445","60","1","6"
"5443","60","2","12"
"5446","60","2","7"
"5452","60","1","7"
"5447","60","2","9"
"5448","60","2","18"
"5453","60","1","2"
"5449","60","2","9"
"5451","60","2","26"
"5455","60","1","3"
"5450","60","2","2"
"5454","60","2","14"
"5459","60","1","11"
"5457","60","1","11"
"5461","60","1","7"
"5463","60","1","5"
"5456","60","2","10"
"5460","60","2","5"
"5464","60","1","5"
"5458","60","2","10"
"5462","60","1","2"
"5467","60","1","2"
"5468","60","1","7"
"5465","60","2","10"
"5472","60","1","8"
"5470","60","1","2"
"5473","60","1","10"
"5466","60","2","7"
"5474","60","1","1"
"5476","60","1","3"
"5475","60","1","2"
"5469","60","2","9"
"5479","60","1","2"
"5483","60","1","4"
"5471","60","2","4"
"5478","60","2","18"
"5482","60","1","5"
"5477","60","2","5"
"5481","60","1","2"
"5484","60","1","8"
"5480","60","2","12"
"5486","60","1","3"
"5485","60","2","10"
"5491","60","1","3"
"5489","60","2","6"
"5487","60","2","8"
"5493","60","1","4"
"5488","60","2","4"
"5490","60","2","10"
"5492","60","2","5"
"5495","60","1","6"
"5501","60","1","8"
"5498","60","1","4"
"5500","60","1","2"
"5497","60","2","9"
"5494","60","2","6"
"5496","60","2","6"
"5503","60","1","7"
"5504","60","1","3"
"5499","60","2","17"
"5506","60","1","4"
"5502","60","2","9"
"5505","60","1","3"
"5509","60","1","4"
"5510","60","1","4"
"5515","60","1","2"
"5511","60","1","2"
"5508","60","2","7"
"5514","60","1","2"
"5516","60","1","2"
"5513","60","1","1"
"5507","60","2","11"
"5512","60","2","6"
"5517","60","1","3"
"5520","60","1","5"
"5518","60","1","3"
"5521","60","1","5"
"5519","60","2","13"
"5528","60","1","3"
"5522","60","1","4"
"5524","60","2","14"
"5525","60","1","1"
"5523","60","2","2"
"5530","60","1","4"
"5527","60","2","7"
"5529","60","1","10"
"5526","60","2","14"
"5534","60","1","11"
"5531","60","2","16"
"5532","60","2","6"
"5533","60","2","10"
"5539","60","1","1"
"5535","60","1","2"
"5536","60","2","11"
"5540","60","1","4"
"5537","60","2","17"
"5543","60","1","3"
"5538","60","2","25"
"5542","60","1","4"
"5546","60","1","8"
"5544","60","1","4"
"5545","60","1","4"
"5548","60","1","7"
"5541","60","2","11"
"5551","60","1","17"
"5547","60","1","3"
"5549","60","1","3"
"5554","60","1","5"
"5550","60","2","14"
"5553","60","2","8"
"5557","60","1","1"
"5552","60","2","14"
"5556","60","2","22"
"5559","60","1","4"
"5555","60","2","7"
"5561","60","1","8"
"5563","60","1","3"
"5558","60","2","11"
"5560","60","2","27"
"5564","60","1","1"
"5570","60","1","8"
"5562","60","2","19"
"5568","60","1","5"
"5571","60","1","5"
"5565","60","2","7"
"5567","60","2","13"
"5569","60","2","15"
"5566","60","2","10"
"5576","60","1","2"
"5573","60","1","1"
"5577","60","1","6"
"5572","60","2","17"
"5575","60","1","1"
"5574","60","2","12"
"5578","60","2","8"
"5579","60","1","3"
"5586","60","1","13"
"5583","60","1","3"
"5580","60","2","15"
"5581","60","2","20"
"5584","60","2","17"
"5582","60","2","7"
"5585","60","2","13"
"5587","60","1","8"
"5589","60","1","8"
"5588","60","2","9"
"5594","60","1","1"
"5592","60","2","7"
"5593","60","2","15"
"5590","60","2","12"
"5591","60","2","15"
"5596","60","2","12"
"5595","60","2","7"
"5597","60","1","5"
"5600","60","1","12"
"5602","60","1","6"
"5605","60","1","9"
"5598","60","1","2"
"5599","60","1","4"
"5601","60","1","1"
"5604","60","1","4"
"5612","60","1","10"
"5603","60","2","7"
"5609","60","1","3"
"5607","60","2","13"
"5606","60","2","12"
"5614","60","1","2"
"5611","60","2","14"
"5616","60","1","7"
"5608","60","2","5"
"5613","60","1","1"
"5610","60","2","13"
"5618","60","1","11"
"5619","60","1","5"
"5620","60","1","8"
"5621","60","1","11"
"5624","60","1","6"
"5617","60","2","29"
"5615","60","2","17"
"5627","60","1","7"
"5626","60","1","6"
"5630","60","1","8"
"5622","60","2","4"
"5623","60","2","12"
"5628","60","1","8"
"5629","60","1","6"
"5632","60","1","5"
"5625","60","2","9"
"5636","60","1","16"
"5635","60","1","4"
"5634","60","1","3"
"5631","60","2","8"
"5640","60","1","7"
"5637","60","1","1"
"5639","60","1","3"
"5633","60","2","7"
"5644","60","1","7"
"5638","60","2","7"
"5645","60","1","3"
"5641","60","2","10"
"5642","60","2","5"
"5648","60","1","6"
"5646","60","1","1"
"5643","60","2","9"
"5654","60","1","3"
"5653","60","1","9"
"5647","60","2","6"
"5651","60","1","4"
"5652","60","2","21"
"5650","60","2","14"
"5649","60","2","12"
"5659","60","1","2"
"5661","60","1","6"
"5658","60","1","1"
"5655","60","2","5"
"5657","60","1","6"
"5656","60","2","13"
"5662","60","1","7"
"5664","60","1","3"
"5667","60","1","6"
"5666","60","1","3"
"5660","60","2","11"
"5665","60","1","3"
"5668","60","1","2"
"5673","60","1","14"
"5670","60","1","4"
"5663","60","2","13"
"5669","60","2","13"
"5671","60","1","1"
"5672","60","2","14"
"5679","60","1","6"
"5674","60","2","7"
"5678","60","1","1"
"5676","60","2","5"
"5675","60","2","17"
"5677","60","2","5"
"5682","60","1","16"
"5683","60","1","8"
"5681","60","1","3"
"5686","60","1","3"
"5688","60","1","5"
"5685","60","1","2"
"5680","60","2","4"
"5684","60","2","18"
"5689","60","1","3"
"5687","60","2","35"
"5691","60","1","3"
"5697","60","1","5"
"5690","60","2","10"
"5693","60","1","2"
"5692","60","2","12"
"5694","60","1","2"
"5698","60","1","1"
"5699","60","1","4"
"5695","60","2","12"
"5696","60","2","7"
"5700","60","1","9"
"5708","60","1","4"
"5704","60","1","1"
"5701","60","2","10"
"5703","60","1","1"
"5705","60","1","3"
"5702","60","2","5"
"5710","60","1","6"
"5706","60","2","22"
"5707","60","1","2"
"5711","60","1","3"
"5714","60","1","2"
"5713","60","1","8"
"5712","60","1","4"
"5709","60","2","16"
"5719","60","1","5"
"5715","60","1","2"
"5717","60","1","2"
"5716","60","2","12"
"5718","60","1","4"
"5721","60","2","21"
"5722","60","1","7"
"5720","60","2","12"
"5723","60","2","13"
"5730","60","1","3"
"5728","60","1","5"
"5726","60","2","19"
"5724","60","2","12"
"5725","60","2","13"
"5735","60","1","5"
"5736","60","1","6"
"5734","60","1","6"
"5733","60","1","3"
"5729","60","2","15"
"5727","60","2","9"
"5732","60","2","18"
"5731","60","2","7"
"5737","60","1","5"
"5740","60","1","9"
"5739","60","1","3"
"5743","60","1","9"
"5738","60","2","14"
"5741","60","1","1"
"5742","60","2","7"
"5745","60","1","8"
"5749","60","1","9"
"5747","60","1","4"
"5750","60","1","3"
"5744","60","2","11"
"5748","60","1","5"
"5746","60","2","11"
"5756","60","1","4"
"5751","60","1","2"
"5755","60","1","7"
"5757","60","1","3"
"5752","60","2","13"
"5753","60","2","24"
"5758","60","1","2"
"5754","60","2","17"
"5763","60","1","4"
"5761","60","1","2"
"5762","60","2","10"
"5760","60","2","9"
"5765","60","1","2"
"5767","60","1","13"
"5759","60","2","9"
"5768","60","1","3"
"5764","60","2","7"
"5772","60","1","4"
"5773","60","1","3"
"5770","60","1","3"
"5766","60","2","14"
"5774","60","1","7"
"5771","60","2","21"
"5769","60","2","10"
"5776","60","1","5"
"5775","60","1","1"
"5783","60","1","3"
"5779","60","1","2"
"5781","60","1","2"
"5778","60","2","11"
"5777","60","2","16"
"5784","60","1","8"
"5782","60","2","17"
"5780","60","2","17"
"5787","60","1","2"
"5786","60","1","3"
"5792","60","1","3"
"5788","60","1","2"
"5789","60","1","4"
"5785","60","2","21"
"5790","60","1","2"
"5791","60","2","13"
"5796","60","1","2"
"5793","60","2","8"
"5800","60","1","19"
"5798","60","1","2"
"5794","60","2","12"
"5801","60","1","5"
"5802","60","1","10"
"5799","60","2","19"
"5797","60","2","11"
"5795","60","2","8"
"5804","60","1","8"
"5807","60","1","15"
"5805","60","1","1"
"5809","60","1","5"
"5812","60","1","7"
"5811","60","1","4"
"5803","60","2","15"
"5808","60","1","2"
"5806","60","2","20"
"5816","60","1","8"
"5810","60","2","22"
"5815","60","1","3"
"5813","60","1","2"
"5820","60","1","4"
"5819","60","1","3"
"5817","60","2","4"
"5814","60","2","16"
"5818","60","2","21"
"5825","60","1","8"
"5826","60","1","9"
"5822","60","2","2"
"5821","60","2","6"
"5824","60","2","8"
"5828","60","1","4"
"5823","60","2","12"
"5829","60","1","2"
"5830","60","1","2"
"5835","60","1","6"
"5836","60","1","13"
"5833","60","1","1"
"5827","60","2","12"
"5837","60","1","6"
"5832","60","2","13"
"5843","60","1","12"
"5831","60","2","7"
"5841","60","1","3"
"5834","60","2","15"
"5838","60","2","4"
"5839","60","2","14"
"5845","60","1","7"
"5840","60","2","13"
"5847","60","1","3"
"5844","60","1","4"
"5842","60","2","14"
"5850","60","1","3"
"5849","60","1","7"
"5852","60","1","2"
"5854","60","1","10"
"5848","60","2","11"
"5855","60","1","7"
"5851","60","2","8"
"5856","60","1","2"
"5846","60","2","5"
"5858","60","1","1"
"5860","60","1","7"
"5864","60","1","20"
"5857","60","2","9"
"5853","60","2","14"
"5862","60","1","2"
"5859","60","1","3"
"5863","60","1","2"
"5865","60","1","2"
"5861","60","2","10"
"5866","60","2","12"
"5872","60","1","16"
"5870","60","1","5"
"5873","60","1","14"
"5868","60","2","6"
"5869","60","2","7"
"5867","60","2","5"
"5876","60","1","2"
"5875","60","1","3"
"5871","60","2","8"
"5877","60","1","5"
"5878","60","1","6"
"5880","60","1","1"
"5884","60","1","5"
"5874","60","2","7"
"5883","60","1","4"
"5881","60","1","4"
"5882","60","1","1"
"5889","60","1","4"
"5879","60","2","10"
"5887","60","1","1"
"5886","60","1","3"
"5892","60","1","3"
"5888","60","2","14"
"5890","60","2","26"
"5894","60","1","9"
"5885","60","2","5"
"5893","60","2","15"
"5896","60","1","3"
"5895","60","1","5"
"5899","60","1","17"
"5891","60","2","3"
"5898","60","1","7"
"5900","60","1","2"
"5902","60","1","3"
"5897","60","2","13"
"5903","60","2","10"
"5901","60","2","20"
"5909","60","1","19"
"5905","60","2","15"
"5906","60","1","2"
"5908","60","1","9"
"5904","60","2","21"
"5912","60","1","7"
"5913","60","1","1"
"5910","60","2","13"
"5907","60","2","8"
"5916","60","1","5"
"5911","60","2","13"
"5918","60","1","3"
"5914","60","2","9"
"5920","60","1","1"
"5919","60","1","2"
"5917","60","2","10"
"5915","60","2","4"
"5921","60","1","5"
"5925","60","1","5"
"5929","60","1","3"
"5924","60","2","16"
"5922","60","2","9"
"5931","60","1","14"
"5927","60","2","17"
"5923","60","2","6"
"5926","60","2","15"
"5930","60","1","3"
"5928","60","2","10"
"5934","60","1","7"
"5935","60","1","2"
"5940","60","1","14"
"5932","60","2","8"
"5938","60","1","2"
"5933","60","2","13"
"5936","60","2","4"
"5941","60","1","8"
"5939","60","2","13"
"5945","60","1","12"
"5937","60","2","10"
"5946","60","1","8"
"5943","60","1","1"
"5944","60","1","1"
"5950","60","1","13"
"5948","60","1","8"
"5942","60","2","17"
"5949","60","1","2"
"5951","60","1","1"
"5947","60","2","12"
"5952","60","1","5"
"5955","60","1","8"
"5959","60","1","5"
"5953","60","2","5"
"5956","60","1","3"
"5961","60","1","4"
"5958","60","1","7"
"5960","60","1","1"
"5957","60","2","8"
"5954","60","2","4"
"5965","60","1","2"
"5962","60","2","8"
"5969","60","1","2"
"5964","60","1","1"
"5970","60","1","4"
"5967","60","2","13"
"5972","60","1","4"
"5971","60","1","6"
"5966","60","2","5"
"5963","60","2","5"
"5968","60","2","11"
"5975","60","1","6"
"5978","60","1","10"
"5974","60","1","8"
"5976","60","1","6"
"5977","60","1","9"
"5979","60","1","1"
"5986","60","1","8"
"5983","60","1","5"
"5973","60","2","8"
"5982","60","1","1"
"5984","60","1","4"
"5980","60","1","1"
"5981","60","2","14"
"5990","60","1","5"
"5989","60","1","1"
"5985","60","2","16"
"5987","60","2","20"
"5988","60","2","6"
"5992","60","1","5"
"5994","60","1","2"
"5991","60","1","5"
"5999","60","1","8"
"5993","60","1","2"
"5997","60","1","2"
"6000","60","1","16"
"5995","60","1","7"
"5998","60","1","8"
"6002","70","1","15"
"5996","60","1","2"
"6005","70","1","10"
"6004","70","1","13"
"6003","70","1","3"
"6006","70","1","5"
"6009","70","1","1"
"6001","70","1","3"
"6010","70","1","6"
"6013","70","1","2"
"6008","70","2","18"
"6007","70","2","21"
"6012","70","2","20"
"6016","70","1","7"
"6011","70","2","6"
"6021","70","1","14"
"6020","70","1","4"
"6014","70","1","1"
"6019","70","1","7"
"6015","70","2","3"
"6024","70","1","4"
"6022","70","1","5"
"6017","70","2","25"
"6018","70","2","24"
"6025","70","1","10"
"6028","70","1","5"
"6031","70","1","10"
"6027","70","1","7"
"6026","70","2","19"
"6023","70","2","15"
"6032","70","1","7"
"6029","70","2","10"
"6030","70","2","10"
"6034","70","1","1"
"6036","70","1","1"
"6033","70","2","10"
"6040","70","1","3"
"6035","70","2","22"
"6042","70","1","14"
"6044","70","1","9"
"6038","70","1","1"
"6039","70","2","21"
"6041","70","1","5"
"6037","70","2","16"
"6043","70","1","6"
"6051","70","1","11"
"6045","70","1","3"
"6046","70","1","3"
"6054","70","1","20"
"6052","70","1","12"
"6049","70","1","2"
"6048","70","1","3"
"6047","70","1","1"
"6050","70","2","15"
"6053","70","1","2"
"6055","70","1","2"
"6057","70","1","1"
"6058","70","2","42"
"6064","70","1","6"
"6056","70","2","12"
"6059","70","2","16"
"6060","70","2","14"
"6061","70","1","6"
"6062","70","1","1"
"6066","70","1","8"
"6063","70","1","2"
"6068","70","1","3"
"6071","70","1","10"
"6069","70","1","4"
"6065","70","1","4"
"6074","70","1","4"
"6067","70","1","1"
"6077","70","1","10"
"6070","70","1","3"
"6079","70","1","9"
"6080","70","1","8"
"6075","70","1","2"
"6072","70","2","12"
"6073","70","2","17"
"6082","70","1","6"
"6076","70","2","21"
"6084","70","1","7"
"6083","70","1","9"
"6078","70","2","5"
"6085","70","1","9"
"6081","70","2","10"
"6092","70","1","7"
"6086","70","1","5"
"6091","70","1","6"
"6094","70","1","22"
"6088","70","1","6"
"6087","70","1","2"
"6089","70","2","20"
"6097","70","1","30"
"6090","70","2","18"
"6098","70","1","6"
"6093","70","1","1"
"6101","70","1","14"
"6095","70","1","5"
"6099","70","1","3"
"6105","70","1","9"
"6096","70","1","4"
"6103","70","1","3"
"6100","70","1","1"
"6106","70","1","7"
"6102","70","1","5"
"6109","70","1","4"
"6104","70","1","9"
"6112","70","1","9"
"6107","70","1","7"
"6113","70","1","9"
"6111","70","1","2"
"6108","70","1","4"
"6115","70","1","7"
"6114","70","1","6"
"6110","70","1","1"
"6120","70","1","5"
"6116","70","2","17"
"6122","70","1","8"
"6117","70","1","4"
"6118","70","2","19"
"6119","70","2","14"
"6127","70","1","16"
"6124","70","1","5"
"6121","70","2","9"
"6128","70","1","9"
"6126","70","1","3"
"6129","70","1","6"
"6130","70","1","9"
"6123","70","2","9"
"6132","70","1","9"
"6131","70","1","5"
"6133","70","1","13"
"6125","70","2","12"
"6135","70","1","4"
"6139","70","1","9"
"6137","70","1","5"
"6136","70","1","7"
"6134","70","2","6"
"6138","70","2","11"
"6141","70","1","3"
"6145","70","1","3"
"6140","70","2","16"
"6142","70","1","2"
"6147","70","1","10"
"6144","70","2","18"
"6143","70","2","46"
"6148","70","1","5"
"6151","70","1","3"
"6152","70","1","14"
"6150","70","1","10"
"6156","70","1","13"
"6155","70","1","6"
"6146","70","2","13"
"6153","70","1","5"
"6149","70","1","2"
