"BehaviorSpace results (NetLogo 6.2.0)"
"Traffic Basic.nlogo"
"experiment"
"02/05/2021 10:19:37:535 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of  turtles"
"6303","0.005","20","0.038","1000","0.17524932199243545"
"6306","0.005","20","0.038","1000","0.18124321358327938"
"6307","0.005","20","0.038","1000","0.18655866039160277"
"6308","0.005","20","0.038","1000","0.17515000000000025"
"6309","0.005","20","0.038","1000","0.1800571780685391"
"6310","0.005","20","0.038","1000","0.17930000000000051"
"6311","0.005","20","0.038","1000","0.19300000000000045"
"6312","0.005","20","0.038","1000","0.18805000000000058"
"6313","0.005","20","0.038","1000","0.1712500000000004"
"6315","0.005","20","0.038","1000","0.19372689575690827"
"6314","0.005","20","0.038","1000","0.19805000000000053"
"6316","0.005","20","0.038","1000","0.17400357378521258"
"6317","0.005","20","0.038","1000","0.16821846586215478"
"6319","0.005","20","0.038","1000","0.19285701707625094"
"6320","0.005","20","0.038","1000","0.19042683497494312"
"6318","0.005","20","0.038","1000","0.18179046598651388"
"6321","0.005","20","0.038","1000","0.19359743319208586"
"6322","0.005","20","0.038","1000","0.17424195703810158"
"6323","0.005","20","0.038","1000","0.18457102156739685"
"6324","0.005","20","0.038","1000","0.19075000000000047"
"6325","0.005","20","0.038","1000","0.18988010861669347"
"6326","0.005","20","0.038","1000","0.1967703866571894"
"6328","0.005","20","0.038","1000","0.18317982240148079"
"6327","0.005","20","0.038","1000","0.19667787228419714"
"6330","0.005","20","0.038","1000","0.17836246893596513"
"6329","0.005","20","0.038","1000","0.19924447106852788"
"6332","0.005","20","0.038","1000","0.1770335378888464"
"6331","0.005","20","0.038","1000","0.1893961008338473"
"6333","0.005","20","0.038","1000","0.18950000000000045"
"6334","0.005","20","0.038","1000","0.19561861346557832"
"6336","0.005","20","0.038","1000","0.1838137089192664"
"6335","0.005","20","0.038","1000","0.17827907516697042"
"6337","0.005","20","0.038","1000","0.16970111458393988"
"6338","0.005","20","0.038","1000","0.19529765539913493"
"6339","0.005","20","0.038","1000","0.18568341177633343"
"6340","0.005","20","0.038","1000","0.19428784642242997"
"6342","0.005","20","0.038","1000","0.19530784707318288"
"6341","0.005","20","0.038","1000","0.186312835723852"
"6343","0.005","20","0.038","1000","0.19025714345597838"
"6345","0.005","20","0.038","1000","0.18570000000000042"
"6346","0.005","20","0.038","1000","0.1704058416637007"
"6344","0.005","20","0.038","1000","0.1831000000000006"
"6347","0.005","20","0.038","1000","0.17870000000000044"
"6349","0.005","20","0.038","1000","0.18550000000000041"
"6348","0.005","20","0.038","1000","0.1934060100411421"
"6350","0.005","20","0.038","1000","0.19070216576207952"
"6351","0.005","20","0.038","1000","0.19241370030964483"
"6352","0.005","20","0.038","1000","0.17611718348835362"
"6353","0.005","20","0.038","1000","0.19675000000000042"
"6355","0.005","20","0.038","1000","0.18728197393628382"
"6354","0.005","20","0.038","1000","0.17862064704427386"
"6356","0.005","20","0.038","1000","0.19255000000000058"
"6357","0.005","20","0.038","1000","0.18027258567286195"
"6358","0.005","20","0.038","1000","0.18727075530840598"
"6359","0.005","20","0.038","1000","0.17656744359080614"
"6360","0.005","20","0.038","1000","0.18791899806092116"
"6361","0.005","20","0.038","1000","0.191606765390069"
"6364","0.005","20","0.038","1000","0.1918481445521679"
"6362","0.005","20","0.038","1000","0.1839556015286241"
"6363","0.005","20","0.038","1000","0.1923998977931983"
"6365","0.005","20","0.038","1000","0.19046818392799297"
"6366","0.005","20","0.038","1000","0.1805973460811749"
"6367","0.005","20","0.038","1000","0.18205807838273375"
"6370","0.005","20","0.038","1000","0.18012480199114214"
"6369","0.005","20","0.038","1000","0.19121863396075053"
"6368","0.005","20","0.038","1000","0.19761242977852952"
"6371","0.005","20","0.038","1000","0.20099058115441623"
"6372","0.005","20","0.038","1000","0.18404943234606214"
"6373","0.005","20","0.038","1000","0.17355000000000062"
"6374","0.005","20","0.038","1000","0.1879058169319377"
"6375","0.005","20","0.038","1000","0.18232830667995015"
"6376","0.005","20","0.038","1000","0.18925000000000053"
"6377","0.005","20","0.038","1000","0.19735000000000044"
"6378","0.005","20","0.038","1000","0.1751039342565563"
"6381","0.005","20","0.038","1000","0.18900707190180283"
"6380","0.005","20","0.038","1000","0.19755000000000056"
"6379","0.005","20","0.038","1000","0.17900000000000044"
"6384","0.005","20","0.038","1000","0.17807196842096715"
"6383","0.005","20","0.038","1000","0.19459853413602649"
"6385","0.005","20","0.038","1000","0.16893273821988392"
"6386","0.005","20","0.038","1000","0.1917196551427124"
"6387","0.005","20","0.038","1000","0.19687694099502"
"6389","0.005","20","0.038","1000","0.19680000000000047"
"6388","0.005","20","0.038","1000","0.17941831217814933"
"6382","0.005","20","0.038","1000","0.1718135622934345"
"6390","0.005","20","0.038","1000","0.1811262837125148"
"6391","0.005","20","0.038","1000","0.19179939613218475"
"6392","0.005","20","0.038","1000","0.1792444557213352"
"6393","0.005","20","0.038","1000","0.1834000000000005"
"6394","0.005","20","0.038","1000","0.19018888149444368"
"6395","0.005","20","0.038","1000","0.17166061017100812"
"6398","0.005","20","0.038","1000","0.1871048633151614"
"6397","0.005","20","0.038","1000","0.1892058390865421"
"6396","0.005","20","0.038","1000","0.18685195853174727"
"6400","0.005","20","0.038","1000","0.17465549694563562"
"6399","0.005","20","0.038","1000","0.19317227762436812"
"6401","0.005","20","0.041","1000","0.17204331412459722"
"6402","0.005","20","0.041","1000","0.17661652308792414"
"6403","0.005","20","0.041","1000","0.17076323939171784"
"6404","0.005","20","0.041","1000","0.1762989722790143"
"6405","0.005","20","0.041","1000","0.17405292507701758"
"6406","0.005","20","0.041","1000","0.1878842001924986"
"6408","0.005","20","0.041","1000","0.17255518981414086"
"6407","0.005","20","0.041","1000","0.16700128618061366"
"6409","0.005","20","0.041","1000","0.19329141702599026"
"6410","0.005","20","0.041","1000","0.16993571884124714"
"6411","0.005","20","0.041","1000","0.177886368777298"
"6412","0.005","20","0.041","1000","0.18119115112101497"
"6413","0.005","20","0.041","1000","0.17004842909200227"
"6414","0.005","20","0.041","1000","0.16991180392599597"
"6415","0.005","20","0.041","1000","0.16995000000000007"
"6417","0.005","20","0.041","1000","0.16839436695732554"
"6416","0.005","20","0.041","1000","0.16953033557094185"
"6418","0.005","20","0.041","1000","0.17608740823492408"
"6420","0.005","20","0.041","1000","0.16355000000000014"
"6419","0.005","20","0.041","1000","0.1635454409268474"
"6421","0.005","20","0.041","1000","0.17487612248523746"
"6424","0.005","20","0.041","1000","0.1682150375141608"
"6423","0.005","20","0.041","1000","0.18690309273986888"
"6425","0.005","20","0.041","1000","0.16315960812302693"
"6422","0.005","20","0.041","1000","0.1592500000000001"
"6426","0.005","20","0.041","1000","0.1622500000000001"
"6427","0.005","20","0.041","1000","0.16692494546609885"
"6428","0.005","20","0.041","1000","0.15931011479796278"
"6429","0.005","20","0.041","1000","0.19059771562565087"
"6430","0.005","20","0.041","1000","0.1798873104479867"
"6431","0.005","20","0.041","1000","0.1695696508439741"
"6432","0.005","20","0.041","1000","0.17544454576742163"
"6433","0.005","20","0.041","1000","0.16618787704676471"
"6435","0.005","20","0.041","1000","0.1753592707644557"
"6434","0.005","20","0.041","1000","0.17827838864691556"
"6436","0.005","20","0.041","1000","0.1608500000000001"
"6437","0.005","20","0.041","1000","0.17298453604383024"
"6438","0.005","20","0.041","1000","0.1746500000000003"
"6439","0.005","20","0.041","1000","0.16855046968357631"
"6440","0.005","20","0.041","1000","0.18353156722227282"
"6441","0.005","20","0.041","1000","0.15767398703499136"
"6442","0.005","20","0.041","1000","0.18337278859509637"
"6444","0.005","20","0.041","1000","0.1677569012579412"
"6443","0.005","20","0.041","1000","0.18195000000000022"
"6445","0.005","20","0.041","1000","0.17212193159265501"
"6446","0.005","20","0.041","1000","0.1681000000000002"
"6447","0.005","20","0.041","1000","0.1746002766588299"
"6448","0.005","20","0.041","1000","0.17485751292212398"
"6450","0.005","20","0.041","1000","0.17261113711279188"
"6451","0.005","20","0.041","1000","0.1701133132835188"
"6449","0.005","20","0.041","1000","0.1686396735613523"
"6452","0.005","20","0.041","1000","0.16385000000000008"
"6453","0.005","20","0.041","1000","0.16350000000000012"
"6454","0.005","20","0.041","1000","0.17270029612480978"
"6455","0.005","20","0.041","1000","0.15992714299018335"
"6456","0.005","20","0.041","1000","0.17403302476419175"
"6457","0.005","20","0.041","1000","0.17190000000000008"
"6458","0.005","20","0.041","1000","0.16470000000000015"
"6460","0.005","20","0.041","1000","0.17997091507661406"
"6461","0.005","20","0.041","1000","0.15965198938145844"
"6459","0.005","20","0.041","1000","0.16276123070306064"
"6462","0.005","20","0.041","1000","0.16542250830947924"
"6463","0.005","20","0.041","1000","0.16963929008932896"
"6465","0.005","20","0.041","1000","0.18213819101474385"
"6464","0.005","20","0.041","1000","0.19100446824797263"
"6466","0.005","20","0.041","1000","0.1748377971023623"
"6468","0.005","20","0.041","1000","0.1595806322033902"
"6470","0.005","20","0.041","1000","0.16921023053235543"
"6467","0.005","20","0.041","1000","0.1699625552345186"
"6469","0.005","20","0.041","1000","0.1697045040292366"
"6471","0.005","20","0.041","1000","0.1846919250748562"
"6472","0.005","20","0.041","1000","0.18249800951740938"
"6473","0.005","20","0.041","1000","0.1827778975892036"
"6474","0.005","20","0.041","1000","0.17686083479641218"
"6476","0.005","20","0.041","1000","0.17053026323473336"
"6475","0.005","20","0.041","1000","0.19009610343824973"
"6477","0.005","20","0.041","1000","0.16920946184790545"
"6479","0.005","20","0.041","1000","0.16631563532307408"
"6478","0.005","20","0.041","1000","0.1640500000000002"
"6480","0.005","20","0.041","1000","0.165507007753446"
"6481","0.005","20","0.041","1000","0.18230000000000035"
"6482","0.005","20","0.041","1000","0.1604888566935744"
"6483","0.005","20","0.041","1000","0.1769250515302867"
"6484","0.005","20","0.041","1000","0.16873975366337615"
"6485","0.005","20","0.041","1000","0.16718474049670262"
"6486","0.005","20","0.041","1000","0.17625000000000018"
"6488","0.005","20","0.041","1000","0.16615000000000013"
"6487","0.005","20","0.041","1000","0.1711544068304169"
"6489","0.005","20","0.041","1000","0.1778829500500963"
"6490","0.005","20","0.041","1000","0.1845500000000002"
"6491","0.005","20","0.041","1000","0.17967986647349754"
"6492","0.005","20","0.041","1000","0.17452750907079517"
"6493","0.005","20","0.041","1000","0.16031150355370202"
"6494","0.005","20","0.041","1000","0.1931510264789915"
"6495","0.005","20","0.041","1000","0.17720000000000008"
"6497","0.005","20","0.041","1000","0.1746303335872738"
"6496","0.005","20","0.041","1000","0.17980000000000002"
"6499","0.005","20","0.041","1000","0.1706935542546155"
"6498","0.005","20","0.041","1000","0.16150000000000006"
"6500","0.005","20","0.041","1000","0.1697031860863525"
"6501","0.005","20","0.044","1000","0.1748972707281316"
"6502","0.005","20","0.044","1000","0.16980000000000028"
"6503","0.005","20","0.044","1000","0.1719000000000003"
"6506","0.005","20","0.044","1000","0.14984257813577764"
"6504","0.005","20","0.044","1000","0.1586653553134289"
"6507","0.005","20","0.044","1000","0.17643642950232916"
"6508","0.005","20","0.044","1000","0.16964580466895957"
"6505","0.005","20","0.044","1000","0.16374808816768893"
"6509","0.005","20","0.044","1000","0.17166857715885744"
"6510","0.005","20","0.044","1000","0.18160864874408342"
"6511","0.005","20","0.044","1000","0.14645000000000039"
"6512","0.005","20","0.044","1000","0.1563026350337374"
"6514","0.005","20","0.044","1000","0.1494922250089204"
"6513","0.005","20","0.044","1000","0.1527240670872616"
"6515","0.005","20","0.044","1000","0.17330000000000043"
"6517","0.005","20","0.044","1000","0.16436505492208103"
"6516","0.005","20","0.044","1000","0.17152666344065695"
"6518","0.005","20","0.044","1000","0.1716677756513397"
"6519","0.005","20","0.044","1000","0.16668843759306556"
"6520","0.005","20","0.044","1000","0.17568315710004656"
"6522","0.005","20","0.044","1000","0.16147951660550125"
"6521","0.005","20","0.044","1000","0.16191160231458954"
"6527","0.005","20","0.044","1000","0.1689090005407138"
"6524","0.005","20","0.044","1000","0.16399222094304122"
"6523","0.005","20","0.044","1000","0.16466818636635389"
"6525","0.005","20","0.044","1000","0.15950267155599426"
"6528","0.005","20","0.044","1000","0.1739641751917195"
"6529","0.005","20","0.044","1000","0.14754639992978155"
"6530","0.005","20","0.044","1000","0.15285000000000032"
"6531","0.005","20","0.044","1000","0.17580284113597056"
"6526","0.005","20","0.044","1000","0.14533187775041956"
"6532","0.005","20","0.044","1000","0.14645000000000033"
"6533","0.005","20","0.044","1000","0.15685000000000038"
"6534","0.005","20","0.044","1000","0.1501546476650852"
"6535","0.005","20","0.044","1000","0.1732823625793044"
"6538","0.005","20","0.044","1000","0.16075000000000023"
"6536","0.005","20","0.044","1000","0.15186440474281787"
"6537","0.005","20","0.044","1000","0.15535971748690702"
"6539","0.005","20","0.044","1000","0.17291232330755182"
"6541","0.005","20","0.044","1000","0.16412985057243762"
"6540","0.005","20","0.044","1000","0.16330512102139821"
"6543","0.005","20","0.044","1000","0.16817874866353044"
"6542","0.005","20","0.044","1000","0.17124786817736118"
"6544","0.005","20","0.044","1000","0.1703951196505927"
"6545","0.005","20","0.044","1000","0.15707165696566114"
"6546","0.005","20","0.044","1000","0.15993069217064204"
"6547","0.005","20","0.044","1000","0.15236592246803138"
"6548","0.005","20","0.044","1000","0.17496640382019485"
"6549","0.005","20","0.044","1000","0.17490000000000047"
"6550","0.005","20","0.044","1000","0.1481390177987667"
"6552","0.005","20","0.044","1000","0.1579848038891003"
"6551","0.005","20","0.044","1000","0.159991056889291"
"6553","0.005","20","0.044","1000","0.16543774961016036"
"6554","0.005","20","0.044","1000","0.160861030309748"
"6555","0.005","20","0.044","1000","0.1669027898082611"
"6556","0.005","20","0.044","1000","0.1601000000000003"
"6557","0.005","20","0.044","1000","0.159701329249806"
"6558","0.005","20","0.044","1000","0.16037716697134272"
"6559","0.005","20","0.044","1000","0.17255000000000043"
"6560","0.005","20","0.044","1000","0.1692583562929047"
"6561","0.005","20","0.044","1000","0.1598144049030699"
"6562","0.005","20","0.044","1000","0.1700503264779662"
"6565","0.005","20","0.044","1000","0.1764099308032236"
"6563","0.005","20","0.044","1000","0.15834559831342018"
"6564","0.005","20","0.044","1000","0.1719016409744117"
"6566","0.005","20","0.044","1000","0.14895092955457254"
"6567","0.005","20","0.044","1000","0.16427445135238922"
"6568","0.005","20","0.044","1000","0.15480000000000038"
"6569","0.005","20","0.044","1000","0.1707283150984843"
"6570","0.005","20","0.044","1000","0.17662318308217737"
"6571","0.005","20","0.044","1000","0.16695000000000043"
"6572","0.005","20","0.044","1000","0.15342725086102077"
"6573","0.005","20","0.044","1000","0.14585998326686875"
"6574","0.005","20","0.044","1000","0.17149771053167986"
"6575","0.005","20","0.044","1000","0.16769130891600476"
"6576","0.005","20","0.044","1000","0.17005000000000042"
"6577","0.005","20","0.044","1000","0.15721247705559488"
"6578","0.005","20","0.044","1000","0.1715564731387483"
"6579","0.005","20","0.044","1000","0.16730781553894739"
"6580","0.005","20","0.044","1000","0.16969592356173874"
"6581","0.005","20","0.044","1000","0.15498847600206325"
"6582","0.005","20","0.044","1000","0.15565000000000032"
"6583","0.005","20","0.044","1000","0.15897510974717324"
"6585","0.005","20","0.044","1000","0.15114007713062544"
"6584","0.005","20","0.044","1000","0.16625527050034788"
"6586","0.005","20","0.044","1000","0.1549513915947487"
"6587","0.005","20","0.044","1000","0.1575842467987007"
"6588","0.005","20","0.044","1000","0.16523903560144637"
"6590","0.005","20","0.044","1000","0.16753036916713235"
"6589","0.005","20","0.044","1000","0.15613662312053395"
"6591","0.005","20","0.044","1000","0.17530000000000037"
"6592","0.005","20","0.044","1000","0.15044045909861264"
"6593","0.005","20","0.044","1000","0.1494197041715254"
"6594","0.005","20","0.044","1000","0.1709358146326938"
"6595","0.005","20","0.044","1000","0.1448491900213857"
"6597","0.005","20","0.044","1000","0.14681034770313842"
"6596","0.005","20","0.044","1000","0.15053418832768792"
"6598","0.005","20","0.044","1000","0.14834798782389857"
"6599","0.005","20","0.044","1000","0.16495254003963838"
"6602","0.0055","20","0.014","1000","1"
"6601","0.0055","20","0.014","1000","1"
"6604","0.0055","20","0.014","1000","1"
"6605","0.0055","20","0.014","1000","1"
"6606","0.0055","20","0.014","1000","1"
"6603","0.0055","20","0.014","1000","1"
"6608","0.0055","20","0.014","1000","1"
"6607","0.0055","20","0.014","1000","1"
"6600","0.005","20","0.044","1000","0.17402068837537604"
"6610","0.0055","20","0.014","1000","1"
"6611","0.0055","20","0.014","1000","0.99915"
"6609","0.0055","20","0.014","1000","1"
"6612","0.0055","20","0.014","1000","1"
"6614","0.0055","20","0.014","1000","1"
"6615","0.0055","20","0.014","1000","1"
"6617","0.0055","20","0.014","1000","1"
"6616","0.0055","20","0.014","1000","1"
"6618","0.0055","20","0.014","1000","1"
"6620","0.0055","20","0.014","1000","1"
"6613","0.0055","20","0.014","1000","1"
"6619","0.0055","20","0.014","1000","1"
"6621","0.0055","20","0.014","1000","1"
"6622","0.0055","20","0.014","1000","1"
"6623","0.0055","20","0.014","1000","1"
"6624","0.0055","20","0.014","1000","1"
"6626","0.0055","20","0.014","1000","1"
"6627","0.0055","20","0.014","1000","1"
"6629","0.0055","20","0.014","1000","1"
"6628","0.0055","20","0.014","1000","1"
"6630","0.0055","20","0.014","1000","1"
"6631","0.0055","20","0.014","1000","1"
"6632","0.0055","20","0.014","1000","1"
"6633","0.0055","20","0.014","1000","1"
"6625","0.0055","20","0.014","1000","1"
"6634","0.0055","20","0.014","1000","1"
"6635","0.0055","20","0.014","1000","1"
"6637","0.0055","20","0.014","1000","1"
"6636","0.0055","20","0.014","1000","1"
"6638","0.0055","20","0.014","1000","1"
"6640","0.0055","20","0.014","1000","1"
"6641","0.0055","20","0.014","1000","1"
"6642","0.0055","20","0.014","1000","1"
"6643","0.0055","20","0.014","1000","1"
"6644","0.0055","20","0.014","1000","1"
"6646","0.0055","20","0.014","1000","1"
"6647","0.0055","20","0.014","1000","1"
"6639","0.0055","20","0.014","1000","0.9993000000000001"
"6645","0.0055","20","0.014","1000","1"
"6648","0.0055","20","0.014","1000","1"
"6649","0.0055","20","0.014","1000","1"
"6650","0.0055","20","0.014","1000","1"
"6651","0.0055","20","0.014","1000","1"
"6652","0.0055","20","0.014","1000","1"
"6653","0.0055","20","0.014","1000","1"
"6654","0.0055","20","0.014","1000","1"
"6655","0.0055","20","0.014","1000","1"
"6656","0.0055","20","0.014","1000","1"
"6657","0.0055","20","0.014","1000","1"
"6658","0.0055","20","0.014","1000","1"
"6660","0.0055","20","0.014","1000","0.9993000000000001"
"6659","0.0055","20","0.014","1000","1"
"6661","0.0055","20","0.014","1000","1"
"6662","0.0055","20","0.014","1000","1"
"6664","0.0055","20","0.014","1000","1"
"6665","0.0055","20","0.014","1000","0.9993000000000001"
"6663","0.0055","20","0.014","1000","1"
"6666","0.0055","20","0.014","1000","1"
"6668","0.0055","20","0.014","1000","1"
"6667","0.0055","20","0.014","1000","1"
"6669","0.0055","20","0.014","1000","1"
"6670","0.0055","20","0.014","1000","1"
"6671","0.0055","20","0.014","1000","1"
"6672","0.0055","20","0.014","1000","0.9993000000000001"
"6675","0.0055","20","0.014","1000","1"
"6674","0.0055","20","0.014","1000","1"
"6676","0.0055","20","0.014","1000","1"
"6673","0.0055","20","0.014","1000","1"
"6678","0.0055","20","0.014","1000","1"
"6677","0.0055","20","0.014","1000","1"
"6679","0.0055","20","0.014","1000","1"
"6680","0.0055","20","0.014","1000","1"
"6681","0.0055","20","0.014","1000","1"
"6682","0.0055","20","0.014","1000","1"
"6685","0.0055","20","0.014","1000","1"
"6683","0.0055","20","0.014","1000","1"
"6686","0.0055","20","0.014","1000","1"
"6688","0.0055","20","0.014","1000","1"
"6684","0.0055","20","0.014","1000","1"
"6687","0.0055","20","0.014","1000","1"
"6689","0.0055","20","0.014","1000","1"
"6692","0.0055","20","0.014","1000","1"
"6690","0.0055","20","0.014","1000","1"
"6691","0.0055","20","0.014","1000","1"
"6693","0.0055","20","0.014","1000","1"
"6695","0.0055","20","0.014","1000","1"
"6696","0.0055","20","0.014","1000","1"
"6698","0.0055","20","0.014","1000","1"
"6694","0.0055","20","0.014","1000","1"
"6699","0.0055","20","0.014","1000","1"
"6701","0.0055","20","0.017","1000","1"
"6697","0.0055","20","0.014","1000","1"
"6704","0.0055","20","0.017","1000","1"
"6703","0.0055","20","0.017","1000","1"
"6700","0.0055","20","0.014","1000","1"
"6702","0.0055","20","0.017","1000","1"
"6706","0.0055","20","0.017","1000","1"
"6709","0.0055","20","0.017","1000","1"
"6705","0.0055","20","0.017","1000","1"
"6707","0.0055","20","0.017","1000","1"
"6708","0.0055","20","0.017","1000","1"
"6712","0.0055","20","0.017","1000","1"
"6710","0.0055","20","0.017","1000","1"
"6711","0.0055","20","0.017","1000","1"
"6714","0.0055","20","0.017","1000","1"
"6715","0.0055","20","0.017","1000","1"
"6713","0.0055","20","0.017","1000","1"
"6717","0.0055","20","0.017","1000","1"
"6716","0.0055","20","0.017","1000","1"
"6720","0.0055","20","0.017","1000","1"
"6719","0.0055","20","0.017","1000","1"
"6721","0.0055","20","0.017","1000","1"
"6718","0.0055","20","0.017","1000","1"
"6722","0.0055","20","0.017","1000","1"
"6723","0.0055","20","0.017","1000","1"
"6724","0.0055","20","0.017","1000","1"
"6725","0.0055","20","0.017","1000","1"
"6726","0.0055","20","0.017","1000","1"
"6728","0.0055","20","0.017","1000","1"
"6727","0.0055","20","0.017","1000","1"
"6730","0.0055","20","0.017","1000","1"
"6731","0.0055","20","0.017","1000","1"
"6732","0.0055","20","0.017","1000","1"
"6734","0.0055","20","0.017","1000","1"
"6735","0.0055","20","0.017","1000","1"
"6733","0.0055","20","0.017","1000","1"
"6737","0.0055","20","0.017","1000","1"
"6736","0.0055","20","0.017","1000","1"
"6739","0.0055","20","0.017","1000","1"
"6740","0.0055","20","0.017","1000","1"
"6738","0.0055","20","0.017","1000","1"
"6729","0.0055","20","0.017","1000","1"
"6741","0.0055","20","0.017","1000","1"
"6743","0.0055","20","0.017","1000","1"
"6742","0.0055","20","0.017","1000","1"
"6744","0.0055","20","0.017","1000","1"
"6745","0.0055","20","0.017","1000","1"
"6747","0.0055","20","0.017","1000","1"
"6746","0.0055","20","0.017","1000","1"
"6748","0.0055","20","0.017","1000","1"
"6749","0.0055","20","0.017","1000","1"
"6750","0.0055","20","0.017","1000","1"
"6751","0.0055","20","0.017","1000","1"
"6752","0.0055","20","0.017","1000","1"
"6753","0.0055","20","0.017","1000","1"
"6754","0.0055","20","0.017","1000","1"
"6755","0.0055","20","0.017","1000","1"
"6757","0.0055","20","0.017","1000","1"
"6758","0.0055","20","0.017","1000","1"
"6759","0.0055","20","0.017","1000","1"
"6760","0.0055","20","0.017","1000","1"
"6761","0.0055","20","0.017","1000","1"
"6763","0.0055","20","0.017","1000","1"
"6765","0.0055","20","0.017","1000","1"
"6764","0.0055","20","0.017","1000","1"
"6756","0.0055","20","0.017","1000","1"
"6762","0.0055","20","0.017","1000","1"
"6768","0.0055","20","0.017","1000","1"
"6769","0.0055","20","0.017","1000","1"
"6766","0.0055","20","0.017","1000","1"
"6767","0.0055","20","0.017","1000","1"
"6770","0.0055","20","0.017","1000","1"
"6773","0.0055","20","0.017","1000","1"
"6771","0.0055","20","0.017","1000","1"
"6774","0.0055","20","0.017","1000","1"
"6775","0.0055","20","0.017","1000","1"
"6778","0.0055","20","0.017","1000","1"
"6777","0.0055","20","0.017","1000","1"
"6772","0.0055","20","0.017","1000","1"
"6776","0.0055","20","0.017","1000","1"
"6780","0.0055","20","0.017","1000","1"
"6781","0.0055","20","0.017","1000","1"
"6782","0.0055","20","0.017","1000","1"
"6779","0.0055","20","0.017","1000","1"
"6783","0.0055","20","0.017","1000","1"
"6784","0.0055","20","0.017","1000","1"
"6788","0.0055","20","0.017","1000","1"
"6787","0.0055","20","0.017","1000","1"
"6786","0.0055","20","0.017","1000","1"
"6789","0.0055","20","0.017","1000","1"
"6791","0.0055","20","0.017","1000","1"
"6790","0.0055","20","0.017","1000","1"
"6793","0.0055","20","0.017","1000","1"
"6796","0.0055","20","0.017","1000","1"
"6792","0.0055","20","0.017","1000","1"
"6794","0.0055","20","0.017","1000","1"
"6795","0.0055","20","0.017","1000","1"
"6785","0.0055","20","0.017","1000","1"
"6797","0.0055","20","0.017","1000","1"
"6798","0.0055","20","0.017","1000","1"
"6800","0.0055","20","0.017","1000","1"
"6802","0.0055","20","0.02","1000","1"
"6801","0.0055","20","0.02","1000","1"
"6803","0.0055","20","0.02","1000","1"
"6805","0.0055","20","0.02","1000","1"
"6804","0.0055","20","0.02","1000","1"
"6806","0.0055","20","0.02","1000","1"
"6799","0.0055","20","0.017","1000","1"
"6808","0.0055","20","0.02","1000","1"
"6807","0.0055","20","0.02","1000","1"
"6811","0.0055","20","0.02","1000","1"
"6809","0.0055","20","0.02","1000","1"
"6810","0.0055","20","0.02","1000","1"
"6812","0.0055","20","0.02","1000","1"
"6814","0.0055","20","0.02","1000","1"
"6813","0.0055","20","0.02","1000","1"
"6816","0.0055","20","0.02","1000","1"
"6815","0.0055","20","0.02","1000","1"
"6817","0.0055","20","0.02","1000","1"
"6819","0.0055","20","0.02","1000","1"
"6818","0.0055","20","0.02","1000","1"
"6821","0.0055","20","0.02","1000","1"
"6820","0.0055","20","0.02","1000","1"
"6822","0.0055","20","0.02","1000","1"
"6823","0.0055","20","0.02","1000","1"
"6824","0.0055","20","0.02","1000","1"
"6825","0.0055","20","0.02","1000","1"
"6826","0.0055","20","0.02","1000","1"
"6827","0.0055","20","0.02","1000","1"
"6828","0.0055","20","0.02","1000","1"
"6829","0.0055","20","0.02","1000","1"
"6831","0.0055","20","0.02","1000","1"
"6830","0.0055","20","0.02","1000","1"
"6832","0.0055","20","0.02","1000","1"
"6833","0.0055","20","0.02","1000","1"
"6834","0.0055","20","0.02","1000","1"
"6835","0.0055","20","0.02","1000","1"
"6836","0.0055","20","0.02","1000","1"
"6838","0.0055","20","0.02","1000","1"
"6837","0.0055","20","0.02","1000","1"
"6839","0.0055","20","0.02","1000","1"
"6841","0.0055","20","0.02","1000","1"
"6840","0.0055","20","0.02","1000","0.999"
"6844","0.0055","20","0.02","1000","1"
"6842","0.0055","20","0.02","1000","1"
"6843","0.0055","20","0.02","1000","1"
"6845","0.0055","20","0.02","1000","1"
"6848","0.0055","20","0.02","1000","1"
"6846","0.0055","20","0.02","1000","1"
"6847","0.0055","20","0.02","1000","1"
"6849","0.0055","20","0.02","1000","1"
"6850","0.0055","20","0.02","1000","1"
"6853","0.0055","20","0.02","1000","1"
"6851","0.0055","20","0.02","1000","1"
"6852","0.0055","20","0.02","1000","1"
"6854","0.0055","20","0.02","1000","1"
"6855","0.0055","20","0.02","1000","1"
"6856","0.0055","20","0.02","1000","1"
"6857","0.0055","20","0.02","1000","1"
"6858","0.0055","20","0.02","1000","1"
"6859","0.0055","20","0.02","1000","1"
"6860","0.0055","20","0.02","1000","1"
"6862","0.0055","20","0.02","1000","1"
"6861","0.0055","20","0.02","1000","1"
"6863","0.0055","20","0.02","1000","1"
"6864","0.0055","20","0.02","1000","1"
"6866","0.0055","20","0.02","1000","1"
"6865","0.0055","20","0.02","1000","1"
"6867","0.0055","20","0.02","1000","1"
"6868","0.0055","20","0.02","1000","1"
"6869","0.0055","20","0.02","1000","1"
"6870","0.0055","20","0.02","1000","1"
"6871","0.0055","20","0.02","1000","1"
"6872","0.0055","20","0.02","1000","1"
"6874","0.0055","20","0.02","1000","1"
"6875","0.0055","20","0.02","1000","1"
"6876","0.0055","20","0.02","1000","1"
"6877","0.0055","20","0.02","1000","1"
"6878","0.0055","20","0.02","1000","1"
